CHR	START	END	N_MRK	THETA_S	THETA_PI	THETA_L	TAJIMA_D	FAY_WU_H	ZENG_E
NC_053451.1	3200000	3250000	535	189.114882872773	177.377777777777	183.777777777779	-0.311026486149724	-0.141599870558421	-0.139959758199522
NC_053451.1	3250000	3300000	514	181.691681862814	164.355555555555	174.444444444445	-0.478114678461726	-0.232279895422595	-0.197716866005082
NC_053451.1	3300000	3350000	506	178.863795763782	169.155555555555	165.777777777779	-0.27196573481649	0.0789895382746631	-0.362580176327409
NC_053451.1	3350000	3400000	491	173.561509328096	164.066666666666	161.666666666668	-0.274090071010023	0.0578276573694977	-0.339510366672704
NC_053451.1	3400000	3450000	471	166.491794080516	151.577777777778	165.88888888889	-0.448753136070771	-0.359367848924697	-0.0179291173402447
NC_053451.1	3450000	3500000	408	144.222191050638	131.644444444445	128.666666666667	-0.436691553016744	0.0862319273446033	-0.532879362003439
NC_053451.1	3500000	3550000	519	183.459110674709	181.355555555555	175.88888888889	-0.0574567707469806	0.124655793530225	-0.204563807768835
NC_053451.1	3550000	3600000	523	184.873053724225	163.133333333333	185.444444444445	-0.589272284526239	-0.504890330470196	0.015323602897538
NC_053451.1	3600000	3650000	417	147.403562912049	133.666666666667	133.888888888889	-0.466677868573626	-0.00629738259318243	-0.453130336884358
NC_053451.1	3650000	3700000	446	157.65465002104	154.755555555555	157.777777777779	-0.0921060303059695	-0.0801151321278379	0.00386380457602241
NC_053451.1	3700000	3750000	463	163.663907981484	157.555555555555	170.888888888889	-0.186962414657003	-0.340560306553814	0.218515700651157
NC_053451.1	3750000	3800000	359	126.901388694065	121.422222222222	127.555555555556	-0.216095914802518	-0.201641093161165	0.0254130766947268
NC_053451.1	3800000	3850000	376	132.910646654509	120.177777777778	118.666666666667	-0.479559293109403	0.0474523996422728	-0.528762364313998
NC_053451.1	3850000	3900000	471	166.491794080516	156.533333333333	159.555555555556	-0.299643664055499	-0.0758913469779025	-0.2062689725369
NC_053451.1	3900000	3950000	498	176.03590966475	168.355555555555	174.444444444445	-0.218603216846296	-0.144661840837819	-0.0447945123772627
NC_053451.1	3950000	4e+06	392	138.566418852573	128.755555555556	133.111111111112	-0.35448002379544	-0.131236937009849	-0.194381842199721
NC_053451.1	4e+06	4050000	462	163.310422219105	140.666666666667	144.444444444445	-0.694568076895809	-0.0966995117025431	-0.571809077553099
NC_053451.1	4050000	4100000	409	144.575676813017	133.666666666667	131	-0.377831215885084	0.07703527330134	-0.463937511270895
NC_053451.1	4100000	4150000	369	130.436246317856	123.333333333334	133.333333333334	-0.272573113876575	-0.319929330620493	0.109549491924935
NC_053451.1	4150000	4200000	352	124.426988357412	107.8	118.333333333334	-0.668749411645487	-0.35312150786074	-0.241347548961173
NC_053451.1	4200000	4250000	400	141.394304951605	136.244444444445	152.111111111112	-0.182363302413983	-0.468591442184538	0.374344635861344
NC_053451.1	4250000	4300000	365	129.02230326834	113.888888888889	123.888888888889	-0.587081911565241	-0.323405077211174	-0.196202802605128
NC_053451.1	4300000	4350000	268	94.7341843175756	85.7555555555557	84.3333333333336	-0.473719737969102	0.0624477726552151	-0.537969811316758
NC_053451.1	4350000	4400000	292	103.217842614672	98.3333333333335	97.4444444444446	-0.236631373181503	0.0358564433640199	-0.274615331847517
NC_053451.1	4400000	4450000	339	119.831673446485	105.333333333334	114.666666666667	-0.605402437825275	-0.324779683166301	-0.212262591468934
NC_053451.1	4450000	4500000	338	119.478187684106	104.377777777778	115.888888888889	-0.632400577196542	-0.401735648207568	-0.147934929234329
NC_053451.1	4500000	4550000	440	155.533735446766	142.666666666667	164.444444444445	-0.414351287324128	-0.585115835944178	0.283378696868383
NC_053451.1	4550000	4600000	296	104.631785664188	89.7555555555558	92.1111111111115	-0.710990491554005	-0.0937491664394401	-0.587680175820241
NC_053451.1	4600000	4650000	345	121.952588020759	101.6	95.1111111111116	-0.835136815570011	0.221908163019192	-1.08425978729189
NC_053451.1	4650000	4700000	321	113.468929723663	89.555555555556	84.0000000000004	-1.05428945892223	0.204055287303273	-1.27761109429657
NC_053451.1	4700000	4750000	334	118.06424463459	103.222222222223	109	-0.628991944217179	-0.204035474537881	-0.377975573847421
NC_053451.1	4750000	4800000	328	115.943330060316	108.288888888889	117.888888888889	-0.330296894802228	-0.345154660699788	0.0825839803124396
NC_053451.1	4800000	4850000	403	142.454762238742	127.822222222223	147.777777777778	-0.514313696868712	-0.584996113396171	0.18457435827887
NC_053451.1	4850000	4900000	396	139.980361902089	127.733333333334	132.888888888889	-0.43804829496247	-0.153785099089494	-0.250170646370413
NC_053451.1	4900000	4950000	404	142.808248001121	121.288888888889	131.555555555556	-0.754510278289003	-0.300227684104511	-0.389234274848398
NC_053451.1	4950000	5e+06	405	143.1617337635	131.044444444445	135.888888888889	-0.423810199581738	-0.141318816072147	-0.250958853642691
NC_053451.1	5e+06	5050000	465	164.370879506242	146.711111111111	145.555555555556	-0.538206552552739	0.0293891444870751	-0.566646194662984
NC_053451.1	5050000	5100000	425	150.231449011081	133.466666666667	152.000000000001	-0.558857899490141	-0.51538917377096	0.0581982174032899
NC_053451.1	5100000	5150000	428	151.291906298218	138.355555555556	143.555555555556	-0.428223564224763	-0.14359950062136	-0.252824977917524
NC_053451.1	5150000	5200000	442	156.240706971524	136.577777777778	142.222222222223	-0.630338768863185	-0.150971177776772	-0.443828805339176
NC_053451.1	5200000	5250000	368	130.082760555477	110.6	129.222222222223	-0.749671562644576	-0.597384583388197	-0.0326269819112719
NC_053451.1	5250000	5300000	451	159.422078832936	132.444444444445	131.333333333334	-0.847623860943807	0.029129844044221	-0.871806572284429
NC_053451.1	5300000	5350000	367	129.729274793098	108.022222222223	103.444444444445	-0.83752659594055	0.147247799455251	-0.999246897800785
NC_053451.1	5350000	5400000	367	129.729274793098	98.4666666666671	97.2222222222226	-1.20621008673852	0.0400285280072526	-1.23579155761068
NC_053451.1	5400000	5450000	446	157.65465002104	138.666666666667	126.444444444445	-0.603260014845536	0.323995019634513	-0.97939033667232
NC_053451.1	5450000	5500000	331	117.003787347453	110.911111111111	113.888888888889	-0.260532504468194	-0.106100751801182	-0.131044415080872
NC_053451.1	5500000	5550000	410	144.929162575396	128.888888888889	126	-0.554201098800243	0.0832529013014488	-0.645335665188103
NC_053451.1	5550000	5600000	491	173.561509328096	152.622222222222	154.000000000001	-0.604459799324773	-0.0331973588603067	-0.558337373069167
NC_053451.1	5600000	5650000	432	152.705849347734	137.511111111111	136.444444444445	-0.49833952266948	0.0291855628092231	-0.526578367136406
NC_053451.1	5650000	5700000	380	134.324589704025	133.6	134.444444444445	-0.0270040968062928	-0.0262407062938069	0.00440318959073413
NC_053451.1	5700000	5750000	334	118.06424463459	107.377777777778	101.555555555556	-0.452883129961962	0.205604978188169	-0.68840609225227
NC_053451.1	5750000	5800000	371	131.143217842614	115.755555555556	120.555555555556	-0.587327858114045	-0.152745275950798	-0.398237749287305
NC_053451.1	5800000	5850000	331	117.003787347453	92.9333333333337	93.1111111111115	-1.0292908115778	-0.00633437324186237	-1.00516977479629
NC_053451.1	5850000	5900000	364	128.668817505961	115.777777777778	114.222222222223	-0.501460326443403	0.0504444650461304	-0.553649265474216
NC_053451.1	5900000	5950000	297	104.985271426567	92.4666666666669	95.6666666666669	-0.596305851565028	-0.126933085837876	-0.435944459418038
NC_053451.1	5950000	6e+06	347	122.659559545517	108.955555555556	107.888888888889	-0.559094659673396	0.0362697172196014	-0.593285340752683
NC_053451.1	6e+06	6050000	372	131.496703604993	121.688888888889	116.888888888889	-0.373349547498368	0.152338156288773	-0.547997949264069
NC_053451.1	6050000	6100000	408	144.222191050638	124.888888888889	125.111111111112	-0.671240247581305	-0.00643521845855625	-0.654680603108789
NC_053451.1	6100000	6150000	312	110.287557862252	98.8444444444447	101.333333333334	-0.518989415679854	-0.0940271808710213	-0.39917345444846
NC_053451.1	6150000	6200000	320	113.115443961284	109.377777777778	108.444444444445	-0.16529837941464	0.0343873628877327	-0.203129020197688
NC_053451.1	6200000	6250000	272	96.1481273670917	88.9111111111113	86.3333333333335	-0.376244815727165	0.111541284427661	-0.500366655135682
NC_053451.1	6250000	6300000	205	72.4645812876981	65.0000000000001	62.5555555555556	-0.514039434679105	0.139814970875988	-0.665186577495879
NC_053451.1	6300000	6350000	310	109.580586337494	100.4	95.3333333333336	-0.419049117648944	0.192634855654746	-0.639145852797246
NC_053451.1	6350000	6400000	222	78.4738392481412	67.1555555555557	70.4444444444447	-0.720113059246357	-0.173911997020463	-0.498907161102466
NC_053451.1	6400000	6450000	298	105.338757188946	90.3333333333336	87.2222222222225	-0.712374762601828	0.12299741909622	-0.844747819018646
NC_053451.1	6450000	6500000	318	112.408472436526	103.4	96.7777777777781	-0.400894441964276	0.245505837068863	-0.68392480889259
NC_053451.1	6500000	6550000	293	103.571328377051	90.8666666666669	92.1111111111114	-0.613390278545324	-0.0500295312609449	-0.543292739159927
NC_053451.1	6550000	6600000	241	85.1900687333424	73.9111111111112	81.777777777778	-0.66136653713633	-0.383609292906659	-0.195747606040291
NC_053451.1	6600000	6650000	296	104.631785664188	99.977777777778	92.1111111111114	-0.22243238580551	0.313086838863768	-0.587680175820243
NC_053451.1	6650000	6700000	339	119.831673446485	114.288888888889	114.555555555556	-0.231448238717008	-0.00927941951904503	-0.216828845375436
NC_053451.1	6700000	6750000	352	124.426988357412	119.822222222222	118.444444444445	-0.185207000659297	0.0461888892138487	-0.236946841303283
NC_053451.1	6750000	6800000	350	123.720016832654	103.555555555556	99.7777777777783	-0.815644838745109	0.127364127735854	-0.953583814561147
NC_053451.1	6800000	6850000	222	78.4738392481412	75.9333333333334	74.5555555555556	-0.161636829048929	0.0728550257788394	-0.243462906141069
NC_053451.1	6850000	6900000	221	78.1203534857622	62.5777777777779	63.777777777778	-0.993324949447636	-0.0637374449484831	-0.895094326056944
NC_053451.1	6900000	6950000	261	92.2597839809226	86.2666666666669	88.0000000000002	-0.324636410292415	-0.078124913321655	-0.226096325566241
NC_053451.1	6950000	7e+06	318	112.408472436526	99.2444444444447	95.3333333333336	-0.585824699256427	0.144996735986983	-0.747126823402534
NC_053451.1	7e+06	7050000	331	117.003787347453	110.444444444445	103.555555555556	-0.280487911698483	0.245456963122125	-0.565769861356457
NC_053451.1	7050000	7100000	308	108.873614812736	96.2222222222225	93.3333333333337	-0.581207179041977	0.110541594096363	-0.701584893038818
NC_053451.1	7100000	7150000	309	109.227100575115	91.7111111111114	97.4444444444448	-0.80209534529419	-0.218679803715415	-0.530256639336622
NC_053451.1	7150000	7200000	372	131.496703604993	123.088888888889	112.111111111112	-0.320056394882066	0.348403005586362	-0.727231631724142
NC_053451.1	7200000	7250000	364	128.668817505961	112.711111111111	110.666666666667	-0.620753393580402	0.0662984397749098	-0.689911871508592
NC_053451.1	7250000	7300000	360	127.254874456444	110.822222222223	100.333333333334	-0.646303379062686	0.343886014677238	-1.04299516883493
NC_053451.1	7300000	7350000	361	127.608360218823	117.422222222223	106.444444444445	-0.399519833105962	0.358926324324888	-0.817702468722724
NC_053451.1	7350000	7400000	234	82.7156683966893	79.488888888889	85.888888888889	-0.194835361911458	-0.321300130329431	0.187331003432303
NC_053451.1	7400000	7450000	359	126.901388694065	111.266666666667	104.555555555556	-0.616626557443753	0.220636268603873	-0.868091009780915
NC_053451.1	7450000	7500000	237	83.7761256838264	69.0000000000002	60.3333333333336	-0.880967068413354	0.42965909109817	-1.36689551594217
NC_053451.1	7500000	7550000	262	92.6132697433016	74.0888888888892	79.5555555555558	-0.999623190569631	-0.245464778153922	-0.690482721329758
NC_053451.1	7550000	7600000	265	93.6737270304386	88.7111111111114	95.5555555555559	-0.264779995946125	-0.303891857793165	0.0984103709229333
NC_053451.1	7600000	7650000	310	109.580586337494	104.777777777778	99.8888888888891	-0.219224852879628	0.185875737912477	-0.434779127529542
NC_053451.1	7650000	7700000	221	78.1203534857622	78.1111111111112	81.4444444444446	-0.000590679531211026	-0.177048458190229	0.207450531689186
NC_053451.1	7700000	7750000	224	79.1808107728992	73.8000000000001	71.6666666666668	-0.339310559737302	0.111814611900844	-0.462841070346274
NC_053451.1	7750000	7800000	272	96.1481273670917	87.6222222222224	89.6666666666669	-0.443252784942661	-0.088463777304698	-0.33043045018675
NC_053451.1	7800000	7850000	230	81.3017253471733	75.4000000000003	75.2222222222225	-0.362510047522107	0.00907811159932768	-0.364973129297696
NC_053451.1	7850000	7900000	272	96.1481273670917	84.7333333333335	103.222222222222	-0.593443060770501	-0.800020246929441	0.360643449938905
NC_053451.1	7900000	7950000	325	114.882872773179	117.711111111111	108.555555555556	0.123162987376104	0.332184363126696	-0.271008433419308
NC_053451.1	7950000	8e+06	218	77.0598961986252	58.5333333333335	58.4444444444447	-1.20022018214097	0.00478533393599418	-1.17728091464664
NC_053451.1	8e+06	8050000	130	45.9531491092721	35.1555555555555	32.2222222222222	-1.16792941628008	0.262283563884262	-1.42844344064425
NC_053451.1	8050000	8100000	148	52.3158928320943	39.2444444444444	47.7777777777778	-1.24354800949896	-0.672136467334766	-0.417065608272817
NC_053451.1	8100000	8150000	120	42.4182914854819	32.0444444444444	29.3333333333333	-1.21451678465875	0.262100871121124	-1.46896641434401
NC_053451.1	8150000	8200000	124	43.832234534998	42.2888888888889	41.6666666666667	-0.174923874323568	0.0582616165975653	-0.235654768593907
NC_053451.1	8200000	8250000	198	69.990180951045	58.3333333333335	58.1111111111113	-0.830912866313953	0.0131527472694578	-0.824731756135391
NC_053451.1	8250000	8300000	62	21.916117267499	16.3333333333333	26.5555555555555	-1.25152515102369	-1.86882904862334	0.963777377915529
NC_053451.1	8300000	8350000	113	39.9438911488288	30.7555555555555	31.1111111111111	-1.14154053625006	-0.0364459120024303	-1.04976388310855
NC_053451.1	8350000	8400000	55	19.4417169308459	11.9111111111111	15.7777777777778	-1.89773645139	-0.792154927237047	-0.84845364111692
NC_053451.1	8400000	8450000	51	18.0277738813298	12.3111111111111	16.4444444444444	-1.55061234998617	-0.909477658567836	-0.392401020332879
NC_053451.1	8450000	8500000	54	19.0882311684668	13.1333333333333	14.7777777777778	-1.52774585923525	-0.342800374129423	-1.01481017552256
NC_053451.1	8500000	8550000	37	13.0789732080236	10.1111111111111	13.4444444444444	-1.09866489820098	-0.990226489265168	0.120202236983851
NC_053451.1	8550000	8600000	23	8.13017253471735	5.71111111111111	9.44444444444444	-1.41021389761474	-1.70883435143212	0.645098379770613
NC_053451.1	8600000	8650000	29	10.2510871089914	6.11111111111111	9.66666666666666	-1.93632691444509	-1.32092917436805	-0.236705891634469
NC_053451.1	8650000	8700000	33	11.6650301585075	7.66666666666667	11	-1.65240461919943	-1.10042952613978	-0.241377254578152
NC_053451.1	8700000	8750000	34	12.0185159208865	7.95555555555556	7.33333333333333	-1.63162479303813	0.199851505796743	-1.65756303970727
NC_053451.1	8750000	8800000	12	4.24182914854818	4.06666666666667	3	-0.186513607522787	0.854195830595378	-1.01013240570263
NC_053451.1	8800000	8850000	29	10.2510871089914	7.08888888888889	7.66666666666666	-1.47900604388285	-0.214650990834806	-1.0467593206106
NC_053451.1	8850000	8900000	16	5.65577219806424	4.17777777777778	4.44444444444444	-1.20972010365771	-0.167635767351585	-0.793169640866206
NC_053451.1	8900000	8950000	35	12.3720016832655	8.4	6.88888888888888	-1.55123858916853	0.472560660324735	-1.89209871423859
NC_053451.1	8950000	9e+06	35	12.3720016832655	11.9555555555556	12.4444444444444	-0.162640239135656	-0.152887272458001	0.0249983650569918
NC_053451.1	9e+06	9050000	40	14.1394304951606	9.04444444444444	9.66666666666667	-1.74934190373782	-0.171935795110424	-1.37452854417409
NC_053451.1	9050000	9100000	27	9.54411558423341	6.02222222222222	8.77777777777778	-1.76342123923747	-1.09223825966356	-0.329541566226915
NC_053451.1	9100000	9150000	39	13.7859447327816	9.04444444444444	11.4444444444444	-1.66829435482564	-0.678981831089386	-0.735654245046032
NC_053451.1	9150000	9200000	19	6.71622948520129	4.53333333333333	5.33333333333333	-1.52286222834204	-0.433418517804039	-0.791565114904542
NC_053451.1	9200000	9250000	57	20.1486884556039	14.8	17.1111111111111	-1.30171823593278	-0.457699604904928	-0.681073440485064
NC_053451.1	9250000	9300000	55	19.4417169308459	12.4666666666667	16.3333333333333	-1.75773469671216	-0.792154927237045	-0.719804361131161
NC_053451.1	9300000	9350000	29	10.2510871089914	8.4	6.66666666666667	-0.865780331083477	0.643952972504424	-1.45178603509866
NC_053451.1	9350000	9400000	53	18.7347454060878	15.4888888888889	16.7777777777778	-0.848044438243893	-0.273476623710188	-0.468543336065788
NC_053451.1	9400000	9450000	42	14.8464020199187	12.2	9.66666666666666	-0.866737099455969	0.668897714840037	-1.52513486098731
NC_053451.1	9450000	9500000	45	15.9068593070557	13.9111111111111	12.4444444444444	-0.611359116244885	0.363048781345806	-0.959288140070184
NC_053451.1	9500000	9550000	81	28.6323467527003	23.5555555555555	23.7777777777778	-0.875660890810842	-0.0314452473666622	-0.788536970140535
NC_053451.1	9550000	9600000	70	24.7440033665311	21.2	17.5555555555555	-0.705456852694538	0.593324479140384	-1.33628557623415
NC_053451.1	9600000	9650000	121	42.7717772478609	39.9777777777778	36.3333333333333	-0.324434876106478	0.349493889123514	-0.717128216535186
NC_053451.1	9650000	9700000	88	31.1067470893534	30.5333333333333	30.8888888888889	-0.0911602040988884	-0.0464462429522058	-0.0327578522170657
NC_053451.1	9700000	9750000	84	29.6928040398373	21.0666666666666	21.7777777777778	-1.43559732292508	-0.09715864831347	-1.24289371079131
NC_053451.1	9750000	9800000	67	23.6835460793941	15.6222222222222	12.1111111111111	-1.67504201880052	0.596091337804304	-2.23951689996363
NC_053451.1	9800000	9850000	79	27.9253752279422	19.7555555555555	18.3333333333333	-1.44420946285649	0.206152805888837	-1.59463326960172
NC_053451.1	9850000	9900000	57	20.1486884556039	17.2444444444444	16	-0.706810168942246	0.246453633410347	-0.930202328866336
NC_053451.1	9900000	9950000	49	17.3208023565718	13.0888888888889	11.6666666666667	-1.19344590937184	0.324970316950079	-1.45231706877827
NC_053451.1	9950000	1e+07	138	48.7810352083042	53.9111111111112	52	0.523055813308632	0.16119574265502	0.316318188458903
NC_053451.1	1e+07	10050000	176	62.2134941787068	63.2	55.1111111111112	0.0790390172128909	0.537550017356632	-0.552550134172387
NC_053451.1	10050000	10100000	144	50.9019497825783	52.9111111111112	54.7777777777778	0.196398827820083	-0.151026760925557	0.365672220554152
NC_053451.1	10100000	10150000	135	47.7205779211671	42.7111111111112	51.3333333333334	-0.521991458810752	-0.743049213499564	0.362547397676534
NC_053451.1	10150000	10200000	100	35.3485762379016	28.6444444444444	37.2222222222222	-0.939683892013599	-0.990104530598222	0.249911122538919
NC_053451.1	10200000	10250000	82	28.9858325150793	26.6888888888889	24.5555555555555	-0.391433711526208	0.298326705704646	-0.711459113739742
NC_053451.1	10250000	10300000	91	32.1672043764904	25.3111111111111	24.3333333333333	-1.05458108158002	0.123655161528925	-1.14158444277278
NC_053451.1	10300000	10350000	129	45.599663346893	38.0888888888889	29.5555555555555	-0.818637919662035	0.768781180535173	-1.68141546779837
NC_053451.1	10350000	10400000	130	45.9531491092721	37.6666666666667	41	-0.896313289999334	-0.298049504413935	-0.515281554834112
NC_053451.1	10400000	10450000	211	74.5854958619721	63.2222222222224	61.0000000000002	-0.760414838602345	0.123543567782874	-0.886827051709573
