CHR	START	END	N_MRK	THETA_S	THETA_PI	THETA_L	TAJIMA_D	FAY_WU_H	ZENG_E
NC_053451.1	1400000	1450000	305	91.9165014296388	89.1416666666669	88.2000000000002	-0.131916851405249	0.0391431222317038	-0.172834367810727
NC_053451.1	1450000	1500000	431	129.888564315326	134.566666666667	132	0.157673647899189	0.075738953689088	0.0699264644563613
NC_053451.1	1500000	1550000	354	106.683414774073	105.341666666667	106.066666666667	-0.0550061021758341	-0.0260039883843422	-0.0247853888790673
NC_053451.1	1550000	1600000	332	100.053372048	105.075	98.8666666666669	0.219428336475636	0.237287584778921	-0.0507879521050038
NC_053451.1	1600000	1650000	311	93.7246949003858	93.1500000000001	89.4666666666669	-0.0267974142241446	0.150185781475511	-0.19427812162349
NC_053451.1	1650000	1700000	389	117.231210020097	120.741666666667	111.133333333333	0.131029881291093	0.313882378373144	-0.223382505012268
NC_053451.1	1700000	1750000	356	107.286145930988	105.3	107.333333333333	-0.0809687816418524	-0.0725247875035898	0.00188587407282192
NC_053451.1	1750000	1800000	423	127.477639687663	130.391666666667	134.466666666667	0.10006518658355	-0.122504342766839	0.235771273512291
NC_053451.1	1800000	1850000	374	112.710726343229	111.225	120.866666666667	-0.0576682867002473	-0.327492649129866	0.310546445809129
NC_053451.1	1850000	1900000	372	112.107995186314	122.641666666667	140.333333333333	0.411049948651666	-0.60412430182841	1.08038638397169
NC_053451.1	1900000	1950000	435	131.094026629157	141.3	150.933333333333	0.340839376978792	-0.28167285933735	0.651088046938895
NC_053451.1	1950000	2e+06	314	94.6287916357593	100.383333333333	98.8000000000001	0.265780275301343	0.0639491318543436	0.188536530676222
NC_053451.1	2e+06	2050000	102	30.7392890026987	29.9916666666667	32.6	-0.104966695031487	-0.317485457033433	0.248344250685211
NC_053451.1	2050000	2100000	0	0	0	0	0	0	0
NC_053451.1	2100000	2150000	267	80.4646094482411	83.05	83.3333333333334	0.140277398838221	-0.0134332518095926	0.151931933979825
NC_053451.1	2150000	2200000	325	97.9438129987955	95.3500000000001	94.2666666666667	-0.115767650258466	0.0422886975154267	-0.160693463662036
NC_053451.1	2200000	2250000	324	97.6424474203376	100.575	96.6000000000001	0.131287917778039	0.155641048589155	-0.0456933194912488
NC_053451.1	2250000	2300000	304	91.615135851181	91.7833333333335	85.0666666666668	0.00802231794576263	0.280106355558436	-0.305514024333797
NC_053451.1	2300000	2350000	289	87.0946521743135	90.3416666666667	87.8000000000001	0.162853654941572	0.111434730862871	0.0345768247945473
NC_053451.1	2350000	2400000	322	97.039716263422	95.7250000000002	95.0000000000001	-0.0592221365554356	0.0285618828367382	-0.0899503287251564
NC_053451.1	2400000	2450000	293	88.3001144881448	92.9916666666669	102.466666666667	0.232113054562547	-0.409806274211344	0.685188927033077
NC_053451.1	2450000	2500000	289	87.0946521743135	91.5416666666668	87	0.223039523033669	0.199121076459893	-0.00463994008129707
NC_053451.1	2500000	2550000	335	100.957468783374	107.291666666667	104.866666666667	0.274318868156721	0.0918636048407223	0.165834839758317
NC_053451.1	2550000	2600000	290	87.3960177527713	87.1250000000001	78.4666666666668	-0.013546304910941	0.37831458964292	-0.436249962915266
NC_053451.1	2600000	2650000	266	80.1632438697833	77.9833333333334	73.8666666666668	-0.118718412219402	0.195901980943058	-0.33469917890419
NC_053451.1	2650000	2700000	221	66.6017928391808	61.2000000000001	60.9333333333334	-0.353564105409527	0.0152358775295782	-0.360869501694374
NC_053451.1	2700000	2750000	248	74.7386634575423	71.2166666666667	69.6000000000001	-0.205622436399456	0.0824435416948896	-0.292455553003034
NC_053451.1	2750000	2800000	307	92.5192325865545	96.9500000000001	102	0.209276972588403	-0.208565044172478	0.438088203358402
NC_053451.1	2800000	2850000	327	98.5465441557111	96.9416666666669	90.2000000000001	-0.0711937407511183	0.261572400511325	-0.3625628595274
NC_053451.1	2850000	2900000	431	129.888564315326	132.358333333334	127.266666666667	0.0832426187567369	0.150248378909193	-0.0868319286577924
NC_053451.1	2900000	2950000	326	98.2451785772533	104.483333333334	100.533333333333	0.277573733586081	0.153722881208427	0.0996931663914124
NC_053451.1	2950000	3e+06	355	106.98478035253	111.525	105.266666666667	0.185608697874863	0.223844753752215	-0.068855320285138
NC_053451.1	3e+06	3050000	325	97.9438129987955	103.3	112.133333333334	0.239058553474122	-0.344815533587317	0.620090408243227
NC_053451.1	3050000	3100000	372	112.107995186314	115.941666666667	123.133333333333	0.149599355560468	-0.245576670974056	0.422018866547453
NC_053451.1	3100000	3150000	375	113.012091921687	111.975	111.133333333333	-0.0401478037243889	0.0285128151104819	-0.0713484090901721
NC_053451.1	3150000	3200000	416	125.368080638458	135.258333333334	126.066666666667	0.345311035637429	0.280936522913069	0.0239566749645249
NC_053451.1	3200000	3250000	388	116.929844441639	125.991666666667	123.266666666667	0.339105307475035	0.089247031323775	0.232723845889699
NC_053451.1	3250000	3300000	307	92.5192325865545	99.3833333333334	104.133333333333	0.324209801550062	-0.19617504154837	0.536665473151893
NC_053451.1	3300000	3350000	339	102.162931097205	104.308333333334	119	0.0918221388421976	-0.550044930799873	0.705992971161971
NC_053451.1	3350000	3400000	444	133.806316835277	132.475	127.933333333333	-0.0435634426654371	0.130123801377564	-0.188891620490453
NC_053451.1	3400000	3450000	386	116.327113284723	113.983333333334	124.8	-0.0881594960433003	-0.356078735927744	0.312756846516379
NC_053451.1	3450000	3500000	315	94.9301572142171	99.6166666666668	95.6000000000001	0.215769006501027	0.161719201607178	0.0301824450016186
NC_053451.1	3500000	3550000	335	100.957468783374	110.216666666667	122.933333333333	0.400993579642257	-0.481731481054787	0.932253645119432
NC_053451.1	3550000	3600000	288	86.7932865958556	94.5750000000002	93.4	0.391637096226959	0.0516925684800558	0.324966421754733
NC_053451.1	3600000	3650000	448	135.011779149109	138.366666666667	130.266666666667	0.108802928943128	0.230017186995906	-0.151273690613008
NC_053451.1	3650000	3700000	336	101.258834361832	104.608333333334	103.4	0.144629496968353	0.0456390609864562	0.0905668578045181
NC_053451.1	3700000	3750000	338	101.861565518747	105.816666666667	110.4	0.169774302566249	-0.172099294277952	0.359062615930346
NC_053451.1	3750000	3800000	253	76.2454913498315	79.6250000000001	80.7333333333334	0.193433984231674	-0.0554179735869388	0.250497340250842
NC_053451.1	3800000	3850000	270	81.3687061836146	84.2583333333334	80.0666666666668	0.155054945094688	0.196551697104957	-0.0682102644796454
NC_053451.1	3850000	3900000	246	74.1359323006266	71.6083333333334	77.5333333333334	-0.148757521068715	-0.304575274615191	0.194886031400679
NC_053451.1	3900000	3950000	296	89.2042112235183	94.7333333333335	93.8666666666669	0.270797121428706	0.0371087733653369	0.22327241763394
NC_053451.1	3950000	4e+06	276	83.1768996543616	86.6083333333335	79.9333333333335	0.180152954604754	0.306274160438856	-0.166314855554997
NC_053451.1	4e+06	4050000	258	77.7523192421206	73.9833333333334	76.9333333333335	-0.211577019754073	-0.144681061388117	-0.0448496463078828
NC_053451.1	4050000	4100000	310	93.423329321928	94.8666666666669	94.6666666666667	0.0675170420045161	0.00818091184283133	0.0569080217096062
NC_053451.1	4100000	4150000	313	94.3274260573015	92.8166666666667	91.7333333333334	-0.0699977531960026	0.0438929954391925	-0.117618446684238
NC_053451.1	4150000	4200000	329	99.1492753126268	101.3	102.266666666667	0.0948314027515343	-0.0372803300532873	0.134608619568668
NC_053451.1	4200000	4250000	465	140.134993982892	144.683333333333	157.866666666667	0.142137649170647	-0.360780108399959	0.544913136790269
NC_053451.1	4250000	4300000	327	98.5465441557111	105.516666666667	106.8	0.309200607794701	-0.0497925212345345	0.358519226168718
NC_053451.1	4300000	4350000	273	82.2728029189881	83.4000000000002	86.0000000000002	0.0598244610338349	-0.120593060825181	0.193163146280938
NC_053451.1	4350000	4400000	304	91.615135851181	95.6083333333335	91.4000000000001	0.190458854746677	0.175500880343689	-0.0100370052634863
NC_053451.1	4400000	4450000	332	100.053372048	107.358333333334	106.866666666667	0.319202361899636	0.018791902687193	0.291591566207705
NC_053451.1	4450000	4500000	408	122.957156010796	123.966666666667	124	0.0359341658261947	-0.00103862402513286	0.0364521785758996
NC_053451.1	4500000	4550000	397	119.642134647759	126.908333333334	114.6	0.265776497980674	0.394049997125433	-0.181047663003627
NC_053451.1	4550000	4600000	303	91.3137702727231	93.4500000000001	92.2666666666668	0.102223372297772	0.0495098676488428	0.0446002310796933
NC_053451.1	4600000	4650000	227	68.4099863099278	66.7833333333333	67.3333333333333	-0.103679098558982	-0.0306053123476865	-0.0667824710359492
NC_053451.1	4650000	4700000	235	70.8209109375905	68.575	66.3333333333335	-0.138315811609676	0.120552219965935	-0.269139681899186
NC_053451.1	4700000	4750000	355	106.98478035253	101.633333333334	93.2000000000001	-0.218772480210954	0.301639002393136	-0.552440431645063
NC_053451.1	4750000	4800000	367	110.601167294024	109.158333333334	120.333333333333	-0.0570659880935108	-0.386749379485704	0.377503784085471
NC_053451.1	4800000	4850000	478	144.052746502843	144.366666666667	143.2	0.00954442359736038	0.0310651251078764	-0.0255030196042932
NC_053451.1	4850000	4900000	379	114.217554235518	114.225	110.2	0.000285213123620009	0.134926777717259	-0.150989896349443
NC_053451.1	4900000	4950000	365	109.998436137109	115.275	112.333333333333	0.209832551800314	0.102359326346704	0.0910562922334985
NC_053451.1	4950000	5e+06	479	144.354112081301	140.475	137	-0.117695234041887	0.0923378539333532	-0.219486045038307
NC_053451.1	5e+06	5050000	452	136.21724146294	135.55	141.466666666667	-0.0214487421158191	-0.166540656190351	0.165891919798896
NC_053451.1	5050000	5100000	420	126.57354295229	123.7	122	-0.0993765760577847	0.0514682834632899	-0.155370789594006
NC_053451.1	5100000	5150000	379	114.217554235518	114.233333333334	106.133333333334	0.000604424943445223	0.27152966447448	-0.303825562650907
NC_053451.1	5150000	5200000	476	143.450015345928	152.233333333333	155.733333333333	0.268165344876381	-0.0935842345926168	0.36887811042355
NC_053451.1	5200000	5250000	328	98.847909734169	99.2333333333335	102.133333333333	0.0170459004871405	-0.112178555516179	0.142288078409939
NC_053451.1	5250000	5300000	426	128.381736423037	135.25	135.6	0.234196902031021	-0.0104483216054266	0.241816338712391
NC_053451.1	5300000	5350000	300	90.4096735373496	84.6750000000001	83.0000000000002	-0.277143505474853	0.0707740216850232	-0.350201487935566
NC_053451.1	5350000	5400000	310	93.423329321928	83.3000000000001	80.6666666666668	-0.473553361274528	0.107715339263842	-0.583877286723248
NC_053451.1	5400000	5450000	374	112.710726343229	119.041666666667	117.933333333333	0.24573467605122	0.0376460867193421	0.198856535766212
NC_053451.1	5450000	5500000	356	107.286145930988	117.383333333334	117.733333333333	0.411629855199326	-0.012483774898154	0.417528384204514
NC_053451.1	5500000	5550000	288	86.7932865958556	89.9250000000001	95.9333333333335	0.157612479426569	-0.264328665773875	0.449574258978142
NC_053451.1	5550000	5600000	311	93.7246949003858	94.0250000000001	98.4666666666667	0.0140029085739022	-0.181106383544002	0.216358679881292
NC_053451.1	5600000	5650000	336	101.258834361832	102.583333333333	108	0.0571911266769305	-0.204588894077192	0.28513730040565
NC_053451.1	5650000	5700000	392	118.13530675547	112.391666666667	119.133333333333	-0.21275216929208	-0.218563595577732	0.0362854644841359
NC_053451.1	5700000	5750000	278	83.7796308112773	77.8916666666667	69.8000000000001	-0.306914219456198	0.368636547243323	-0.711773994701886
NC_053451.1	5750000	5800000	292	87.998748909687	82.7166666666668	93.6000000000001	-0.262218402380996	-0.472312520363215	0.271820855509014
NC_053451.1	5800000	5850000	262	78.957781555952	80.1416666666668	84.7333333333334	0.0654517664014597	-0.221800426506633	0.311574328463917
NC_053451.1	5850000	5900000	240	72.3277388298796	70.6416666666667	75.1333333333334	-0.101691817086923	-0.236588576931253	0.16485288781754
NC_053451.1	5900000	5950000	236	71.1222765160483	73.5166666666667	79.0666666666668	0.14684024836514	-0.297220342955165	0.474496335790215
NC_053451.1	5950000	6e+06	255	76.8482225067471	89.0416666666668	85.9333333333334	0.69248732500051	0.154216953971534	0.503226623960555
NC_053451.1	6e+06	6050000	314	94.6287916357593	94.4250000000001	89.1333333333334	-0.00941235634438334	0.213724730144782	-0.248391965191071
NC_053451.1	6050000	6100000	338	101.861565518747	98.6333333333334	99.6000000000002	-0.138573160913686	-0.0362973057022626	-0.0951045104394898
NC_053451.1	6100000	6150000	254	76.5468569282893	70.2000000000001	76.2666666666668	-0.361857616400289	-0.30216158060054	-0.0155793491323772
NC_053451.1	6150000	6200000	251	75.6427601929158	74.7833333333334	80.0000000000001	-0.049580242712157	-0.262890864187242	0.245095302882461
NC_053451.1	6200000	6250000	200	60.2731156915663	58.55	58.4	-0.124512108451087	0.0094554530491494	-0.131366779023231
NC_053451.1	6250000	6300000	168	50.6294171809156	46.1	51.7333333333334	-0.388928539517918	-0.421444635858221	0.0916100183373446
NC_053451.1	6300000	6350000	187	56.3553631716145	51.6583333333334	52.8666666666668	-0.362760556343023	-0.0813724531206741	-0.261100194471007
NC_053451.1	6350000	6400000	192	57.8621910639036	59.0666666666667	60.6666666666667	0.0906255769021955	-0.104989706664054	0.20460784739951
NC_053451.1	6400000	6450000	214	64.492233789976	57.75	62.0000000000001	-0.455605864439258	-0.250643961918568	-0.163696093245171
NC_053451.1	6450000	6500000	240	72.3277388298796	70.7000000000001	68.9333333333334	-0.0981735675168082	0.0930552473273217	-0.199450614777197
NC_053451.1	6500000	6550000	183	55.1499008577831	52.5	45.7333333333334	-0.209083544013883	0.465470134740372	-0.719620440014866
NC_053451.1	6550000	6600000	227	68.4099863099278	61.6166666666667	62.9333333333334	-0.432990482279078	-0.073267262892951	-0.33970501799032
NC_053451.1	6600000	6650000	193	58.1635566423615	51.525	46.4666666666667	-0.496927213843834	0.330229639022536	-0.849102012231353
NC_053451.1	6650000	6700000	209	62.9854058976868	64.2583333333334	59.9333333333334	0.0880569403202667	0.261074376170759	-0.205116044660332
NC_053451.1	6700000	6750000	168	50.6294171809156	47.0416666666667	47.8	-0.308070224474099	-0.0567329317501476	-0.234803122737151
NC_053451.1	6750000	6800000	185	55.7526320146988	56.6583333333333	55.2666666666667	0.0706974293389278	0.094714083645269	-0.0367501441625128
NC_053451.1	6800000	6850000	176	53.0403418085783	47.7416666666667	53.5333333333334	-0.434525875601201	-0.413955985083252	0.0391190429592943
NC_053451.1	6850000	6900000	154	46.410299082506	39.4083333333334	45.6666666666667	-0.655221643273288	-0.50987824722277	-0.0670920159733591
NC_053451.1	6900000	6950000	209	62.9854058976868	65.225	59.4000000000001	0.154927766254678	0.35162040258836	-0.240958974837194
NC_053451.1	6950000	7e+06	154	46.410299082506	44.5083333333333	47.9333333333334	-0.177979894256076	-0.279041224512065	0.137411221065661
NC_053451.1	7e+06	7050000	162	48.8212237101686	44.6416666666667	41.2666666666667	-0.372022722030467	0.261658513088255	-0.649239270264291
NC_053451.1	7050000	7100000	205	61.7799435838555	67.125	61.8	0.37690074220503	0.327611087164417	0.00137337809885652
NC_053451.1	7100000	7150000	194	58.4649222208193	55.85	57.3333333333334	-0.194740222374686	-0.0963475112460816	-0.0817349679689262
NC_053451.1	7150000	7200000	181	54.5471697008675	49.4083333333333	48.7333333333334	-0.409899534188	0.0469362715902529	-0.449033952936756
NC_053451.1	7200000	7250000	168	50.6294171809156	46.4916666666667	45.1333333333334	-0.35529720494217	0.101620526101906	-0.456100167533418
NC_053451.1	7250000	7300000	153	46.1089335040481	48.5333333333333	53.7333333333333	0.228331960152551	-0.426364714542635	0.692200011068142
NC_053451.1	7300000	7350000	155	46.7116646609638	47.6	51.8666666666667	0.0825978703130013	-0.34541719590175	0.462215851478173
NC_053451.1	7350000	7400000	203	61.1772124269398	67.8166666666667	61.2000000000001	0.472742810053535	0.411025108963558	0.00157528358206421
NC_053451.1	7400000	7450000	174	52.4376106516626	51.3333333333334	58.4	-0.0915874086330964	-0.510783795588082	0.478357285130517
NC_053451.1	7450000	7500000	157	47.3143958178795	44.4583333333333	47.2666666666667	-0.262216263091681	-0.224517707810219	-0.00422723552766999
NC_053451.1	7500000	7550000	124	37.369331728771	32.2833333333333	38.9333333333334	-0.589316575103618	-0.66949735608276	0.173540174102362
NC_053451.1	7550000	7600000	123	37.0679661503131	32.65	36.4	-0.516009292705263	-0.380526206506502	-0.0746892914114007
NC_053451.1	7600000	7650000	130	39.177525199518	31.05	42.2666666666667	-0.89890785975788	-1.07840971826913	0.327701249982227
NC_053451.1	7650000	7700000	112	33.752944787277	23.1333333333333	29.7333333333333	-1.36011564643484	-0.733643873139628	-0.491189106812145
NC_053451.1	7700000	7750000	119	35.8625038364818	26.1666666666666	29.6	-1.16991471215	-0.359791300153412	-0.722570069993099
NC_053451.1	7750000	7800000	76	22.9037839627951	18.9666666666667	19.3333333333333	-0.737247248686174	-0.0592771079975075	-0.626995366574864
NC_053451.1	7800000	7850000	57	17.1778379720963	14.3583333333333	16.8666666666667	-0.698294743492922	-0.533522378564427	-0.07107216631203
NC_053451.1	7850000	7900000	161	48.5198581317108	40.6083333333333	70.4666666666667	-0.708527660616461	-2.32896106150142	1.89736628518865
NC_053451.1	7900000	7950000	102	30.7392890026987	23.8	33.8666666666667	-0.974280993726839	-1.22531128465299	0.417402951718038
NC_053451.1	7950000	8e+06	96	28.9310955319517	24.125	28.4666666666667	-0.716128454092476	-0.56041680977197	-0.0656179520074398
NC_053451.1	8e+06	8050000	123	37.0679661503131	30.6083333333333	51.1333333333334	-0.754471729211692	-2.08274677027893	1.57273285158007
NC_053451.1	8050000	8100000	143	43.0952777194698	38.275	57.7999999999999	-0.485302426435369	-1.71036239982388	1.42427589915147
NC_053451.1	8100000	8150000	93	28.0269987965782	20.6166666666667	39.7333333333333	-1.13907145140093	-2.54447729866846	1.70388345787648
NC_053451.1	8150000	8200000	73	21.9996872274216	22.15	36.8	0.0292742588245626	-2.4616260934258	2.69739529553082
NC_053451.1	8200000	8250000	47	14.164182187518	14.55	15.6	0.115102310905382	-0.267871976387745	0.389767307316543
NC_053451.1	8250000	8300000	24	7.23277388298793	4.75	7.73333333333333	-1.39999589263112	-1.40863584133948	0.241289379735269
NC_053451.1	8300000	8350000	52	15.6710100798072	18.7166666666667	15.2	0.824298059827035	0.815802060350303	-0.116840661542521
NC_053451.1	8350000	8400000	8	2.41092462766264	1.59166666666667	1	-1.22507590194526	0.699261115861418	-1.55276689073284
NC_053451.1	8400000	8450000	23	6.9314083045301	4.44166666666667	4.6	-1.46053016297297	-0.0776429082759806	-1.16353890536945
NC_053451.1	8450000	8500000	19	5.72594599069878	4.4	2.93333333333333	-0.927518708900984	0.850665423710041	-1.62451113847835
NC_053451.1	8500000	8550000	17	5.12321483378312	4.125	3.53333333333333	-0.772706623295006	0.377788427682169	-1.00910337146895
NC_053451.1	8550000	8600000	17	5.12321483378312	4.29166666666667	9	-0.643691873306011	-3.00634453014684	2.46060915897412
NC_053451.1	8600000	8650000	20	6.02731156915661	3.95	5.46666666666667	-1.38637418085098	-0.84118297449888	-0.31312644018148
NC_053451.1	8650000	8700000	3	0.904096735373491	0.483333333333333	1.2	-1.34917242232841	-1.70267157751915	0.606207399779203
NC_053451.1	8700000	8750000	21	6.32867714761444	5.26666666666667	5.06666666666667	-0.677662611933159	0.106280024659976	-0.677874942388634
NC_053451.1	8750000	8800000	2	0.602731156915661	1.06666666666667	1.06666666666667	1.97021070988269	0	1.20056791526941
NC_053451.1	8800000	8850000	10	3.0136557845783	2.825	3.13333333333333	-0.233470862631575	-0.305794393092772	0.112722898627701
NC_053451.1	8850000	8900000	2	0.602731156915661	0.625	0.466666666666667	0.0945698533940837	0.486469884179012	-0.352106398339937
NC_053451.1	8900000	8950000	6	1.80819347074698	1.05833333333333	0.6	-1.41949865042503	0.67292728007387	-1.61142268495157
NC_053451.1	8950000	9e+06	32	9.64369851065057	7.825	7.93333333333333	-0.782964129613463	-0.0394552230909097	-0.648500342078188
NC_053451.1	9e+06	9050000	4	1.20546231383132	0.983333333333333	0.666666666666667	-0.576487969873073	0.62035776811726	-0.928527122212215
NC_053451.1	9050000	9100000	12	3.61638694149397	2.925	2.2	-0.730312620828255	0.620290183489901	-1.16948663739538
NC_053451.1	9100000	9150000	22	6.63004272607227	4.73333333333333	5.6	-1.15940399069728	-0.442049795399099	-0.532929832938721
NC_053451.1	9150000	9200000	7	2.10955904920481	1.29166666666667	1.66666666666667	-1.36612001585549	-0.490780258905464	-0.533511062427528
NC_053451.1	9200000	9250000	18	5.42458041224095	4.31666666666667	7.33333333333333	-0.814212031037983	-1.83363570728859	1.158637045481
NC_053451.1	9250000	9300000	14	4.21911809840963	3.11666666666667	3.86666666666667	-1.01613421607731	-0.564652492680201	-0.259515473747553
NC_053451.1	9300000	9350000	9	2.71229020612047	1.54166666666667	0.866666666666667	-1.58513727812419	0.727778700070755	-1.87233833115427
NC_053451.1	9350000	9400000	21	6.32867714761444	3.80833333333333	4.86666666666667	-1.60821649390041	-0.56239846382571	-0.785302725695085
NC_053451.1	9400000	9450000	13	3.9177525199518	1.73333333333333	0.933333333333333	-2.15030761193594	0.640698890178643	-2.32274575331706
NC_053451.1	9450000	9500000	14	4.21911809840963	2.05833333333333	2.06666666666667	-1.99160459150685	-0.0062739165853352	-1.58488348384623
NC_053451.1	9500000	9550000	17	5.12321483378312	4.01666666666667	5.33333333333333	-0.856566210787852	-0.840712275687081	0.133362949530599
NC_053451.1	9550000	9600000	16	4.82184925532529	3.39166666666667	4.6	-1.16947610976109	-0.812612900228956	-0.147565673609775
NC_053451.1	9600000	9650000	40	12.0546231383132	8.29166666666667	9.13333333333333	-1.31031029635897	-0.249588911988216	-0.913921467985316
NC_053451.1	9650000	9700000	17	5.12321483378312	3.96666666666667	3.6	-0.89527063578455	0.234122405887541	-0.966789804024518
NC_053451.1	9700000	9750000	28	8.43823619681925	5.15	5.86666666666667	-1.6054225911088	-0.294676722932852	-1.09120830632226
NC_053451.1	9750000	9800000	43	12.9587198736867	7.84166666666667	7.53333333333334	-1.66267590319624	0.0854834151440612	-1.5931452477063
NC_053451.1	9800000	9850000	28	8.43823619681925	8.69166666666667	7.13333333333333	0.123732900319605	0.64075054870283	-0.553716641484337
NC_053451.1	9850000	9900000	35	10.5477952460241	14.4666666666667	14.4	1.54973409430489	0.0223655645711127	1.35289483897682
NC_053451.1	9900000	9950000	47	14.164182187518	13.75	13.3333333333333	-0.123564349226096	0.106298403328469	-0.225542347968794
NC_053451.1	9950000	1e+07	75	22.6024183843373	23.675	27.8	0.203458616914288	-0.675394308084289	0.923960300817695
NC_053451.1	1e+07	10050000	57	17.1778379720963	19.2333333333333	19.0666666666667	0.509075809378921	0.0354499919311907	0.431412359600705
NC_053451.1	10050000	10100000	50	15.0682789228915	15.225	15.6666666666667	0.044051270698432	-0.10631445288059	0.153736356838342
NC_053451.1	10100000	10150000	62	18.6846658643855	19.6833333333333	18	0.22797925432793	0.330575476726027	-0.144904260539751
NC_053451.1	10150000	10200000	43	12.9587198736867	13.025	17.1333333333333	0.0215362952901768	-1.13900874773034	1.22586023037791
NC_053451.1	10200000	10250000	68	20.4928593351324	17.9416666666667	19.8	-0.532400302976357	-0.334182554636845	-0.134779839804187
NC_053451.1	10250000	10300000	58	17.4792035505541	14.4833333333333	17.4666666666667	-0.729585020775119	-0.624180531103409	-0.00281879173048833
NC_053451.1	10300000	10350000	72	21.6983216489638	21.9166666666667	22.6666666666667	0.0430993423223482	-0.127697582549747	0.178738566878354
NC_053451.1	10350000	10400000	82	24.7119774335421	23.3333333333333	23.7333333333333	-0.239697946626502	-0.0601127390705411	-0.160178987475924
NC_053451.1	10400000	10450000	82	24.7119774335421	24.3833333333333	29.3333333333333	-0.0571397041332265	-0.743895145997953	0.756397661454825
NC_053451.1	10450000	10500000	124	37.369331728771	34.3916666666667	36.4666666666667	-0.345023187144364	-0.208903310356649	-0.100158881919774
NC_053451.1	10500000	10550000	94	28.328364375036	28.6833333333333	29.3333333333333	0.0539947879434357	-0.0856268913425687	0.14481829377066
NC_053451.1	10550000	10600000	115	34.6570415226505	38.825	35.6666666666667	0.520117707843467	0.342168100601355	0.120327000561593
